"id","dam","sire","Year"
1411744,1145774,1145778,2007
1411745,1141225,1147760,2007
1411746,1301766,1333219,2007
1411747,1141583,1146887,2007
1434366,1271049,1301042,2008
1434371,1181691,1254490,2008
1434372,1254509,1436938,2008
1434373,1320146,1320539,2008
1434374,1230641,1301578,2008
1434375,1131735,1320560,2008
1434379,1320592,1333575,2008
1434380,1147242,1318380,2008
1434381,1139947,1301201,2008
1434382,1261995,1301059,2008
1434383,1139670,1146056,2008
1434384,1145928,5078877,2008
1434386,1131856,1318928,2008
1434387,1141192,1141513,2008
1434388,1131872,1371826,2008
1434390,1131763,1181688,2008
1434393,1230799,1271841,2008
1434394,1318961,1320142,2008
1434395,1146055,1181146,2008
1434396,1333211,1333220,2008
1434397,1138116,1255143,2008
1434398,1318947,1320040,2008
1434399,1230791,1320701,2008
1434501,1147110,1320059,2008
1434502,1145155,1145281,2008
1434503,1318872,1318879,2008
1434504,1318987,1320061,2008
1434505,1230726,1255084,2008
1434506,1148549,1320031,2008
1434508,1131907,1318874,2008
1434511,1255033,1320564,2008
1434512,1301688,1318932,2008
1434513,1131909,1318918,2008
1434514,1148576,1301204,2008
1434515,1181077,1332075,2008
1434518,1301675,1318945,2008
1434519,1139973,1147140,2008
1434520,1255027,1332072,2008
1434521,1139698,1147086,2008
1434522,1318976,1320085,2008
1434523,1131875,1318982,2008
1434524,1145122,1271673,2008
1434525,1318980,1320440,2008
1434526,1145299,1318991,2008
1434527,1318885,1333585,2008
1434528,1145175,1145274,2008
1434529,1148440,1301685,2008
1434531,1145075,1146893,2008
1434532,1255041,1405765,2008
1434535,1271812,1371835,2008
1434537,1271656,1320118,2008
1434538,1139538,1255026,2008
1434539,1181052,1320065,2008
1434540,1139982,1320123,2008
1434541,1145251,1181629,2008
1434543,1148540,1320445,2008
1434544,1139539,1148096,2008
1434545,1131750,1147091,2008
1434546,1145271,1230528,2008
1434549,1255185,1271644,2008
1434550,1318942,1371665,2008
1434753,1255150,1333576,2008
1434754,1320667,1371830,2008
1434755,1148633,1254407,2008
1434757,1181273,1255165,2008
1434758,1230751,1333995,2008
1434759,1148072,1320013,2008
1434760,1320010,1320046,2008
1434761,1139613,1301141,2008
1434763,1318903,1318954,2008
1434764,1271009,1371660,2008
1434765,1148149,1332073,2008
1434766,1181098,1261945,2008
1434767,1141105,1320114,2008
1434768,1254409,1255083,2008
1434769,1147079,1147207,2008
1434771,1320617,1320715,2008
1434772,1145058,1320451,2008
1434773,1139502,1353187,2008
1434774,1301191,1371834,2008
1434775,1301157,1320637,2008
1434776,1332163,1434076,2008
1434777,1261980,1333346,2008
1434778,1181689,1371828,2008
1434780,1271672,1320014,2008
1434781,1271822,1301090,2008
1434785,1147276,1320080,2008
1434786,1301193,1301567,2008
1434787,1301580,1333320,2008
1434791,1301168,1318288,2008
1434792,1181202,1254413,2008
1434795,1131853,1148128,2008
1434796,1131722,1230518,2008
1434797,1254495,1301100,2008
1434798,1230607,1318360,2008
1434800,1433814,1434230,2008
1434801,1433004,1433951,2008
1434802,1425895,1433470,2008
1434804,1433471,1433959,2008
1434806,1433474,1433681,2008
1434807,1425674,1434485,2008
1434809,1433478,1433825,2008
1434810,1433683,1433964,2008
1434811,1433483,1433966,2008
1434812,1425868,1433563,2008
1434813,1433244,1434237,2008
1434814,1433242,1433243,2008
1434815,1425863,1433517,2008
1434816,1433300,1433968,2008
1434817,1433518,1434239,2008
1434818,1433298,1434238,2008
1434819,1425862,1433519,2008
1434820,1433827,1433970,2008
1434821,1425864,1433972,2008
1434823,1425865,1433299,2008
1434824,1433512,1433829,2008
1434825,1433240,1433511,2008
1434826,1433513,1434241,2008
1434827,1433853,1434242,2008
1434829,1433484,1433485,2008
1434830,1433507,1433508,2008
1434832,1433488,1433506,2008
1434833,1433486,1434244,2008
1434834,1433487,1433505,2008
1434835,1433237,1433976,2008
1434837,1425802,1425839,2008
1434838,1433467,1433956,2008
1434840,1425894,1433818,2008
1434841,1425842,1433819,2008
1434843,1433502,1434231,2008
1434844,1433464,1433954,2008
1434845,1425576,1433462,2008
1434847,1434130,NA,2008
1434848,1433387,1434416,2008
1434849,1433725,1433993,2008
1434852,1131685,1301760,2008
1434853,1138027,5092002,2008
1434854,1254982,1333206,2008
1434855,1146728,1405768,2008
1434856,1255000,5078951,2008
1434857,1333984,1333990,2008
1434858,1320141,2869736,2008
1434860,1146914,1271095,2008
1434862,1271724,1320453,2008
1434864,1271728,1434071,2008
1434865,1141593,1147018,2008
1434866,1145776,1318262,2008
1434867,1255264,1333992,2008
1434869,1141556,5092046,2008
1434870,1141238,1320433,2008
1434871,1332255,1371837,2008
1434873,1371663,1371701,2008
1434874,1333374,1405787,2008
1434875,1405786,5087671,2008
1434876,1138981,1333577,2008
1434877,1333581,1463852,2008
1434878,1131676,5079000,2008
1434879,1333365,1434073,2008
1434880,1147002,1371661,2008
1434881,1301766,1333219,2008
1434882,1404467,NA,2008
1434883,1141225,1147760,2008
1434884,1271722,1332242,2008
1434885,1141250,5078524,2008
1434887,1433863,1434252,2008
1434888,1433022,1433995,2008
1434889,1425899,1433844,2008
1434890,1425812,1434257,2008
1434892,1425811,NA,2008
1434894,1425934,1433987,2008
1434895,1433862,1433988,2008
1434898,1425676,1433499,2008
1434899,1433498,1434453,2008
1434900,1425933,1433497,2008
1434901,1433014,1433883,2008
1434902,1433882,1434109,2008
1434903,1433013,1434108,2008
1434904,1433015,1434459,2008
1434905,1425885,1434464,2008
1434906,1433012,1463838,2008
1434907,1433984,1434249,2008
1434908,1405035,1434248,2008
1434909,1433293,1433857,2008
1434910,1433834,1433982,2008
1434911,1433543,1433699,2008
1434912,1433295,1433833,2008
1434913,1433447,1433878,2008
1434914,1433542,1433696,2008
1434915,1433491,1433877,2008
1434916,1433250,1433539,2008
1434917,1433290,1433697,2008
1434918,1433489,1433831,2008
1434919,1425857,1434449,2008
1434920,1433547,1434245,2008
1434921,1433445,1433873,2008
1434922,1433490,1433874,2008
1434923,1433441,1433876,2008
1434924,1433692,1433693,2008
1434926,1433289,1434124,2008
1434928,1425855,1433872,2008
1434930,1433444,1433529,2008
1434931,1425572,1425891,2008
1434932,1433528,1434127,2008
1434933,1425892,1433526,2008
1434934,1425573,1434128,2008
1434935,1433524,1433688,2008
1434936,1433246,1434129,2008
1434937,1433522,1434423,2008
1434938,1434132,1434275,2008
1434939,1433523,1434276,2008
1434940,1433868,1434131,2008
1434941,1433531,1433740,2008
1434942,1433005,1433869,2008
1434943,1433871,1434460,2008
1434944,1425990,1433870,2008
1434945,1425989,1434279,2008
1434946,1425575,1433533,2008
1434947,1434137,9999101,2008
1434948,1433248,1434136,2008
1434949,1425849,1425850,2008
1434950,1425847,1433247,2008
1434951,1425987,1434134,2008
1434952,1433452,1433564,2008
1434954,1433456,1433632,2008
1434955,1425853,1433155,2008
1434956,1425985,1425986,2008
1434957,1425852,1434138,2008
1434958,1425929,1425984,2008
1434960,1433008,1433154,2008
1434963,1425983,1434282,2008
1434964,1433737,1434140,2008
1434965,1433010,1434489,2008
1434966,1425577,1425926,2008
1434967,1425991,1434490,2008
1434968,1425993,1434141,2008
1434969,1425994,1433736,2008
1434970,1433458,1434283,2008
1434971,1433157,1433440,2008
1434972,1425997,1433249,2008
1434973,1425571,1434121,2008
1434974,1425874,1434120,2008
1434975,1433540,1433849,2008
1434977,1433285,1434118,2008
1434978,1433292,NA,2008
1434979,1433437,1433879,2008
1434980,1425877,1433880,2008
1434981,1433430,1433431,2008
1434982,1433709,1434262,2008
1434984,1425932,1434455,2008
1434985,1433888,1434452,2008
1434986,1433500,1434260,2008
1434987,1433427,1433847,2008
1434988,1425809,1434000,2008
1434989,1433017,1433889,2008
1434990,1433560,1433890,2008
1434991,1433308,1434258,2008
1434993,1433842,1433997,2008
1434994,1433027,1434255,2008
1434995,1433024,NA,2008
1434996,1433168,1433841,2008
1434998,1425591,1433898,2008
1434999,1425588,1434445,2008
1435000,1433578,1434403,2008
1435001,1425593,1433896,2008
1435002,1425592,1433414,2008
1435004,1433720,1434159,2008
1435005,1433895,1434158,2008
1435006,1433577,1433894,2008
1435007,1433719,1434402,2008
1435008,1434156,1434401,2008
1435009,1424157,1425586,2008
1435010,1425594,1425915,2008
1435012,1425814,1434465,2008
1435013,1425914,1434299,2008
1435014,1433750,1434298,2008
1435017,1424296,1433416,2008
1435018,1425584,1434295,2008
1435019,1425582,1425918,2008
1435020,1425919,1434293,2008
1435021,1425917,1434151,2008
1435022,1425813,1434294,2008
1435023,1433718,1434292,2008
1435024,1433426,1434290,2008
1435025,1425920,1434291,2008
1435026,1433419,1434147,2008
1435027,1433420,1434462,2008
1435028,1425923,1434146,2008
1435029,1425580,1433423,2008
1435030,1425579,1433557,2008
1435031,1433421,1433556,2008
1435032,1433716,1433717,2008
1435033,1434144,1434288,2008
1435034,1433425,1434103,2008
1435036,1425900,1433162,2008
1435038,1425883,1434457,2008
1435039,1433432,1433554,2008
1435040,1434266,1434458,2008
1435041,1425808,1433552,2008
1435042,1433704,1447984,2008
1435043,1425876,1433551,2008
1435045,1434112,1434268,2008
1435046,1433807,1434269,2008
1435047,1433160,1433711,2008
1435048,1145188,1433159,2008
1435049,1433555,1434270,2008
1435050,1434114,1434271,2008
1435051,1434143,1434287,2008
1435052,1425578,1433403,2008
1435053,1433714,1434495,2008
1435054,1434192,1434193,2008
1435055,1433713,1433901,2008
1435056,1433735,1434473,2008
1435057,1425998,1433571,2008
1435058,1433811,1434286,2008
1435059,1425675,1425872,2008
1435060,1425995,1434194,2008
1435061,1434196,1434475,2008
1435062,1434195,1434474,2008
1435064,1425981,1425982,2008
1435065,1433567,1433903,2008
1435066,1433902,1434197,2008
1435067,1433232,1434198,2008
1435068,1425980,1434477,2008
1435069,1434199,1434424,2008
1435070,1425848,1434425,2008
1435071,1434201,1434427,2008
1435072,1425846,1433905,2008
1435073,1425843,1425844,2008
1435074,1433451,1434202,2008
1435075,1434203,1434428,2008
1435076,1433635,1433906,2008
1435077,1433230,1434204,2008
1435078,1425976,1433636,2008
1435079,1433228,1434358,2008
1435080,1433227,NA,2008
1435081,1433637,1433907,2008
1435082,1433226,1433908,2008
1435083,1425975,1434357,2008
1435084,1433225,1433909,2008
1435085,1433639,1434433,2008
1435087,1433913,1434355,2008
1435088,1433645,1434431,2008
1435089,1433641,1434432,2008
1435090,1145936,1425687,2008
1435091,1433644,1433734,2008
1435092,1434211,1434352,2008
1435093,1425973,1434212,2008
1435094,1433651,1434210,2008
1435095,1434207,1434353,2008
1435097,1434435,NA,2008
1435098,1433649,1434436,2008
1435099,1425815,1434437,2008
1435100,1434214,1434438,2008
1435101,1433915,1434217,2008
1435103,1433653,1434479,2008
1435104,1425816,NA,2008
1435105,1433654,1433655,2008
1435106,1433743,1433919,2008
1435108,1434099,1434219,2008
1435109,1433661,1433921,2008
1435110,1433744,1434098,2008
1435111,1433173,1434443,2008
1435112,1433037,1433747,2008
1435113,1425819,1434175,2008
1435114,1425596,1434096,2008
1435116,1434169,1434172,2008
1435117,1433388,1434165,2008
1435118,1433171,1434177,2008
1435119,1425937,1433172,2008
1435120,1433748,1434417,2008
1435122,1425910,1425911,2008
1435124,1433041,1433924,2008
1435125,1434091,1434467,2008
1435126,1433394,1433925,2008
1435127,1434090,1434229,2008
1435128,1433926,1434228,2008
1435130,1433033,1434163,2008
1435135,1433049,1434414,2008
1435136,1425909,1434492,2008
1435137,1433035,1434413,2008
1435139,1433219,1433726,2008
1435140,1425801,1433955,2008
1435141,1433095,1433817,2008
1435143,1425924,1433405,2008
1435144,1434494,1463717,2008
1435145,1433406,1433802,2008
1435146,1433408,1434187,2008
1435147,1433407,1434185,2008
1435148,1433730,1434420,2008
1435149,1434186,1434493,2008
1435150,1425600,1433222,2008
1435153,1433220,1434496,2008
1435154,1405023,1434181,2008
1435155,1433412,1434418,2008
1435156,1425598,1433034,2008
1435157,1433728,1434180,2008
1435158,1433036,1434178,2008
1435253,1254495,1301100,2009
1435827,1255958,1333230,2009
1435828,1271049,1301042,2009
1435829,1255167,1301145,2009
1435830,1271100,1320591,2009
1435831,1255177,1301187,2009
1435833,1271846,1333303,2009
1435834,1181691,1254490,2009
1435835,1254509,1436938,2009
1435836,1320146,1320539,2009
1435837,1230641,1301578,2009
1435840,1254491,1333232,2009
1435841,1301101,1318877,2009
1435842,1255003,1320117,2009
1435843,1320592,1333575,2009
1435844,1301173,1320126,2009
1435845,1147242,1318380,2009
1435846,1301118,1320143,2009
1435847,1131856,1318928,2009
1435848,1131872,1371826,2009
1435849,1145928,5078877,2009
1435850,1147283,1230744,2009
1435901,1255103,1320694,2009
1435902,1255033,1320564,2009
1435903,1131881,1141189,2009
1435904,1230799,1271841,2009
1435905,1318961,1320142,2009
1435906,1146055,1181146,2009
1435907,1333211,1333220,2009
1435908,1318947,1320040,2009
1435909,1181822,1320566,2009
1435910,1145155,1145281,2009
1435911,1230726,1255084,2009
1435912,1148549,1320031,2009
1435913,1131938,1301681,2009
1435914,1138138,1320438,2009
1435915,1301688,1318932,2009
1435917,1131909,1318918,2009
1435918,1145083,1230618,2009
1435919,1230723,1254405,2009
1435920,1301675,1318945,2009
1435921,1255027,1332072,2009
1435922,1139698,1147086,2009
1435926,1131875,1318982,2009
1435927,1230554,1318964,2009
1435928,1139508,1318937,2009
1435929,1320003,1320071,2009
1435930,1181621,1230771,2009
1435931,1261990,1301089,2009
1435932,1318885,1333585,2009
1435933,1271043,1333355,2009
1435934,1301670,1320068,2009
1435935,1139538,1255026,2009
1435936,1271656,1320118,2009
1435937,1181052,1320065,2009
1435938,1139982,1320123,2009
1435939,1301198,1320004,2009
1435940,1145251,1181629,2009
1435941,1271642,1320445,2009
1435942,1320012,1320075,2009
1435943,1131750,1147091,2009
1435944,1320005,1320092,2009
1435945,1320056,1320069,2009
1435946,1139663,1333363,2009
1435947,1145075,1146893,2009
1435948,1145271,1230528,2009
1435949,1230585,1320073,2009
1435950,1255041,1405765,2009
1435952,1318942,1371665,2009
1435953,1318908,1320017,2009
1435954,1147167,1333231,2009
1435955,1145943,1230720,2009
1435956,1255150,1333576,2009
1435957,1148633,1254407,2009
1435958,1255051,1333994,2009
1435959,1181273,1255165,2009
1435960,1320667,1371830,2009
1435961,1230751,1318906,2009
1435962,1141120,1318911,2009
1435963,1148403,1320078,2009
1435964,1320010,1320046,2009
1435965,1139613,1301141,2009
1435966,1139595,1271646,2009
1435967,1318903,1318954,2009
1435968,1271009,1371660,2009
1435969,1148149,1332073,2009
1435970,1131713,1318869,2009
1435971,1181098,1261945,2009
1435972,1320659,1333228,2009
1435973,1147188,1301679,2009
1435974,1141105,1320114,2009
1435975,1131746,1301020,2009
1435976,1301149,1301183,2009
1435977,1332163,1434076,2009
1435978,1301191,1371834,2009
1435979,1301157,1320637,2009
1435980,1145058,1320451,2009
1435981,1139502,1353187,2009
1435982,1181689,1371828,2009
1435983,1261953,1404479,2009
1435984,1261980,1333346,2009
1435985,1271672,1320014,2009
1435986,1181222,1320441,2009
1435987,1301209,1332201,2009
1435988,1254433,1333583,2009
1435989,1301594,1371659,2009
1435992,1131853,1148128,2009
1435993,1301580,1333320,2009
1435995,1230666,1320570,2009
1435996,1230638,1255446,2009
1435997,1181202,1254413,2009
1435998,1301134,1301722,2009
1435999,1301158,1301573,2009
1436000,1131722,1230518,2009
1436251,1145883,1301566,2009
1436252,1230607,1318360,2009
1436254,1433814,1434230,2009
1436255,1433004,1433951,2009
1436256,1433466,1433952,2009
1436257,1433468,1433469,2009
1436258,1433471,1433959,2009
1436259,1433097,1433473,2009
1436260,1433483,1433966,2009
1436261,1436694,1436742,2009
1436262,1425867,1433516,2009
1436263,1425868,1433563,2009
1436264,1433241,1433549,2009
1436265,1425865,1433299,2009
1436266,1433507,1433508,2009
1436267,1425889,1433488,2009
1436268,1433486,1434244,2009
1436270,1433467,1433956,2009
1436271,1433235,1433236,2009
1436272,1433520,1433820,2009
1436273,1433234,1433504,2009
1436274,1425894,1433818,2009
1436275,1425673,1436695,2009
1436276,1425801,1433955,2009
1436279,1433465,1436696,2009
1436280,1433815,1434484,2009
1436281,1434130,1436697,2009
1436282,1433094,1433689,2009
1436283,1433246,1434129,2009
1436284,1433523,1434276,2009
1436285,1434132,1434275,2009
1436286,1425988,1434277,2009
1436287,1433868,1434131,2009
1436288,1425573,1434128,2009
1436291,1433461,1433530,2009
1436293,1433739,1435818,2009
1436294,1433442,1434274,2009
1436295,1433460,1436699,2009
1436296,1433548,1434126,2009
1436297,1433445,1433873,2009
1436298,1433547,1434245,2009
1436299,1433853,1434242,2009
1436300,1433240,1433511,2009
1436301,1433512,1433829,2009
1436302,1433973,1434448,2009
1436303,1425864,1433972,2009
1436304,1425863,1433517,2009
1436305,1433298,1434238,2009
1436306,1433300,1433968,2009
1436307,1433687,1433969,2009
1436308,1433828,1433971,2009
1436309,1433449,1433835,2009
1436310,1425888,1433450,2009
1436311,1405035,1434248,2009
1436312,1433295,1433833,2009
1436313,1425807,NA,2009
1436314,1433489,NA,2009
1436315,1433875,NA,2009
1436316,1425857,1434449,2009
1436317,1433296,1434246,2009
1436318,1433490,1433874,2009
1436319,1433290,1433697,2009
1436320,1433441,1433876,2009
1436321,1425897,1425898,2009
1436322,1433491,1433877,2009
1436323,1425858,1436743,2009
1436324,1433541,1433978,2009
1436325,1433542,1433696,2009
1436326,1433292,1436744,2009
1436327,1433553,1434110,2009
1436328,1425808,1433552,2009
1436329,1425885,1434464,2009
1436330,1433012,1463838,2009
1436332,1436702,NA,2009
1436334,1433015,1434459,2009
1436335,1425886,1433165,2009
1436336,1425934,1433987,2009
1436337,1433988,NA,2009
1436338,1425811,1436745,2009
1436339,1433863,1434252,2009
1436340,1433581,1433990,2009
1436341,1433023,1434254,2009
1436342,1433022,1433995,2009
1436343,1433026,1433996,2009
1436344,1433018,1433310,2009
1436346,1433309,1433845,2009
1436347,1425810,1433166,2009
1436348,1433709,1434262,2009
1436350,1433430,1433431,2009
1436352,1433558,1434102,2009
1436353,1425900,1433162,2009
1436355,1425882,1434107,2009
1436356,1433432,1433554,2009
1436357,1425876,NA,2009
1436358,1433695,1434117,2009
1436359,1433285,1434118,2009
1436360,1433540,1433849,2009
1436361,1425873,1433438,2009
1436362,1425874,1434120,2009
1436363,1433439,1433538,2009
1436364,1425997,1433249,2009
1436365,1434123,1434272,2009
1436366,1433458,1433691,2009
1436367,1425983,1434282,2009
1436368,1425870,1433537,2009
1436369,1433633,1434139,2009
1436371,1425851,1433009,2009
1436372,1425852,1434138,2009
1436373,1433456,1433632,2009
1436375,1433007,1434133,2009
1436376,1425989,1434279,2009
1436377,1425575,1433533,2009
1436378,1433152,1434280,2009
1436379,1433521,1433561,2009
1436380,1425843,1425844,2009
1436381,1425846,1433905,2009
1436382,1425987,1434134,2009
1436383,1433247,NA,2009
1436384,1433248,1434136,2009
1436385,1425849,1425850,2009
1436386,1433534,9999101,2009
1436387,1433008,1433154,2009
1436390,1425978,1434426,2009
1436391,1425848,1434425,2009
1436392,1425979,1436706,2009
1436393,1434199,1434424,2009
1436394,1433232,1434198,2009
1436395,1433230,1434204,2009
1436396,1433567,1433903,2009
1436397,1433902,1434197,2009
1436398,1433737,1434140,2009
1436399,1425991,1434490,2009
1436400,1434196,1434475,2009
1436401,1435820,1436708,2009
1436402,1434195,1434474,2009
1436403,1425996,1434285,2009
1436404,1425995,1434194,2009
1436405,1425675,1425872,2009
1436406,1433811,1434286,2009
1436407,1425999,1434142,2009
1436408,1433401,1433712,2009
1436409,1433714,1434495,2009
1436410,1433735,NA,2009
1436411,1433160,1433711,2009
1436412,1433493,1436710,2009
1436413,1433433,1434113,2009
1436414,1425680,1436711,2009
1436415,1433716,1433717,2009
1436416,1425924,1433405,2009
1436417,1433421,1433556,2009
1436418,1425579,1433557,2009
1436419,1425580,1433423,2009
1436420,1433425,1434103,2009
1436422,1425932,NA,2009
1436423,1433708,1433886,2009
1436424,1433429,1434261,2009
1436425,1433427,1433847,2009
1436426,1433500,1434260,2009
1436427,1433428,1433846,2009
1436428,1433560,1433890,2009
1436429,1433017,1433889,2009
1436430,1425809,1434000,2009
1436431,1433891,1434259,2009
1436432,1433308,1434258,2009
1436433,1433029,1434256,2009
1436434,1433024,NA,2009
1436435,1433027,1434255,2009
1436436,1425902,1434253,2009
1436437,1433864,1434451,2009
1436438,1433840,1433865,2009
1436439,1433168,1433841,2009
1436440,1433724,1433866,2009
1436442,1433578,1434403,2009
1436443,1425592,1433414,2009
1436444,1425906,1434409,2009
1436445,1425593,1433896,2009
1436446,1434410,1710065,2009
1436447,1433579,1434411,2009
1436448,1433720,1434159,2009
1436449,1433577,1433894,2009
1436450,1433719,1434402,2009
1436451,1425594,1425915,2009
1436452,1434155,1434300,2009
1436453,1425914,1434299,2009
1436454,1425814,1434465,2009
1436455,1433032,1436653,2009
1436456,1434154,1434297,2009
1436458,1425584,1434295,2009
1436460,1433284,1434149,2009
1436461,1425917,1434151,2009
1436462,1433718,1434292,2009
1436463,1433426,1434290,2009
1436464,1425920,1434291,2009
1436465,1433419,1434147,2009
1436466,1433420,1434462,2009
1436467,1425581,1433575,2009
1436468,1425923,1434146,2009
1436469,1433732,1433803,2009
1436470,1433408,1434187,2009
1436471,1433641,1434432,2009
1436472,1433912,1434430,2009
1436473,1433911,1434206,2009
1436474,1433224,1433910,2009
1436475,1433909,NA,2009
1436476,1425975,1434357,2009
1436477,1433227,1434205,2009
1436479,1433228,1434358,2009
1436480,1433229,1435805,2009
1436481,1425976,1433636,2009
1436482,1434203,1434428,2009
1436483,1425977,1433634,2009
1436484,1434355,NA,2009
1436485,1433639,1434433,2009
1436486,1433646,1434354,2009
1436488,1145936,1425687,2009
1436489,1434435,1435806,2009
1436490,1434207,1434353,2009
1436491,1433650,1434351,2009
1436492,1435803,NA,2009
1436493,1433644,1433734,2009
1436494,1433804,1435809,2009
1436495,1425972,1435807,2009
1436496,1433649,1434436,2009
1436497,1425050,1435808,2009
1436499,1434214,1434438,2009
1436500,1425971,1433916,2009
1437097,1131630,1146996,2010
1437099,1131722,1230518,2010
1437251,1425970,1434216,2009
1437252,1433742,1433918,2009
1437253,1425817,1434439,2009
1437254,1425816,NA,2009
1437256,1433741,1434440,2009
1437257,1434218,1434441,2009
1437258,1433743,1433919,2009
1437259,1434099,1434219,2009
1437260,1433659,1435821,2009
1437261,1434222,1434444,2009
1437263,1425938,1434174,2009
1437264,1433173,1434443,2009
1437265,1433171,1434177,2009
1437266,1425596,1434096,2009
1437267,1433038,1434171,2009
1437268,1434169,1434172,2009
1437269,1434095,1434167,2009
1437271,1433385,NA,2009
1437273,1433926,1434228,2009
1437274,1425589,1434162,2009
1437275,1425908,1434415,2009
1437277,1425909,1434492,2009
1437279,1433415,1435811,2009
1437280,1425595,1425912,2009
1437281,1433727,1434412,2009
1437282,1425913,1433411,2009
1437283,1433412,1434418,2009
1437284,1433221,1434184,2009
1437285,1433730,1434420,2009
1437286,1434186,1434493,2009
1437288,1433223,1434421,2009
1437291,1145776,1318262,2009
1437293,1271728,1434071,2009
1437295,1271724,1320453,2009
1437296,1141590,5078532,2009
1437299,1254982,1333206,2009
1437300,1255000,5078951,2009
1437301,1146942,1405771,2009
1437302,1271074,NA,2009
1437303,1353490,1436691,2009
1437304,1333984,1333990,2009
1437306,1141238,1320433,2009
1437307,1332255,1371837,2009
1437308,1333985,1405778,2009
1437310,1333581,1463852,2009
1437311,1138981,1333577,2009
1437312,1131676,5079000,2009
1437313,1145774,1145778,2009
1437315,1301766,1333219,2009
1437316,1404467,NA,2009
1437317,1147002,1371661,2009
1437318,1353459,NA,2009
1437319,1141583,1146887,2009
1437320,1141566,1333571,2009
1441101,1145058,1320451,2012
1441102,1320715,1333933,2012
1441103,1371834,1434076,2012
1441104,1141105,1320114,2012
1441105,1271009,1371660,2012
1441106,1181098,1261945,2012
1441107,1131713,1230721,2012
1441108,1230751,1318906,2012
1441109,1181273,1255165,2012
1441110,1145943,1230720,2012
1441111,1230585,1320073,2012
1441112,1333880,1333893,2012
1441113,1255185,1271644,2012
1441114,1141192,1318909,2012
1441115,1301217,1436921,2012
1441116,1301059,1332121,2012
1441117,1147283,1230744,2012
1441118,1230799,1271841,2012
1441119,1146055,1181146,2012
1441120,1318961,1320142,2012
1441121,1320711,1333295,2012
1441122,1333211,5078877,2012
1441123,1138116,1255143,2012
1441124,1131763,1456109,2012
1441125,1230791,1320701,2012
1441126,1181603,1320030,2012
1441127,1181822,1320566,2012
1441128,1255084,1405791,2012
1441129,1181825,1320604,2012
1441130,1145122,1404493,2012
1441132,1131875,1318982,2012
1441133,1301652,1463839,2012
1441134,1255027,1332072,2012
1441135,1230723,1254405,2012
1441136,1318980,1320440,2012
1441137,1332117,1353585,2012
1441138,1318885,1333585,2012
1441139,1271812,1371835,2012
1441140,1145075,1146893,2012
1441141,1148096,1451025,2012
1441142,1145251,1181629,2012
1441143,1271642,1320445,2012
1441144,1139547,1139679,2012
1441145,1320056,1320070,2012
1441146,1131852,1139508,2012
1441147,1139722,1434051,2012
1441148,1271074,1436934,2012
1441149,1255000,5078951,2012
1441150,1301352,1436700,2012
1441180,1433036,1434179,2012
1441182,1425811,1436745,2012
1441183,1434262,1480137,2012
1441185,1425676,1433499,2012
1441186,1433497,1434250,2012
1441187,1433015,1434459,2012
1441188,1433301,1434266,2012
1441189,1433704,1447984,2012
1441190,1433695,1451003,2012
1441191,1433285,1434118,2012
1441193,1433295,1433833,2012
1441194,1425859,1436743,2012
1441195,1433491,1433877,2012
1441196,1425807,1433545,2012
1441197,1433490,1433874,2012
1441198,1433157,1433446,2012
1441199,1425857,1434449,2012
1441200,1433489,1433831,2012
1441216,1434237,1436742,2012
1441231,1433923,1434224,2012
1441233,1433039,1434176,2012
1441234,1425820,1437105,2012
1441236,1425909,1434492,2012
1441238,1433395,1437137,2012
1441239,1433049,1433749,2012
1441242,1433728,1434180,2012
1441245,1434099,1434219,2012
1441247,1433392,1451011,2012
1441248,1425948,1433174,2012
1441250,1425971,1433916,2012
1441251,1433445,1433873,2012
1441254,1433513,1434241,2012
1441255,1433514,1433699,2012
1441256,1433241,1433299,2012
1441257,1433298,1434238,2012
1441259,1425868,1433563,2012
1441262,1433481,1433966,2012
1441263,1437005,1447999,2012
1441264,1433506,1437107,2012
1441265,1433487,1433505,2012
1441266,1433484,1433976,2012
1441267,1425890,1437014,2012
1441268,1433238,1433962,2012
1441269,1425674,1434485,2012
1441270,1434235,1436693,2012
1441271,1433821,1437004,2012
1441272,1433236,1456020,2012
1441273,1425802,1433520,2012
1441274,1433234,1433504,2012
1441275,1437003,1447979,2012
1441276,1425894,1433818,2012
1441277,1433095,1433817,2012
1441278,1425895,1434447,2012
1441279,1456022,1456045,2012
1441280,1433685,1437131,2012
1441281,1434411,1456106,2012
1441283,1425913,1433282,2012
1441285,1434186,1434493,2012
1441286,1425600,1433407,2012
1441287,1353490,1436691,2012
1441288,1148055,1333216,2012
1441290,1255264,1333992,2012
1441337,1433027,1434255,2012
1441338,1433895,1434158,2012
1441339,1433578,1434403,2012
1441341,1433019,1433998,2012
1441343,1433017,1433310,2012
1441344,1433308,1434258,2012
1441345,1433560,1433890,2012
1441346,1433306,1436750,2012
1441347,1433888,1434452,2012
1441348,1433891,1434259,2012
1441349,1425901,1433893,2012
1441350,1433848,1433887,2012
1441351,1433558,1434102,2012
1441352,1433426,1434290,2012
1441353,1433430,1433431,2012
1441355,1433576,1434148,2012
1441356,1425580,1433423,2012
1441357,1433716,1433717,2012
1441358,1425581,1433575,2012
1441360,1456036,1456116,2012
1441361,1433807,1434269,2012
1441362,1433303,1434106,2012
1441363,1434105,1434265,2012
1441365,1433159,1434112,2012
1441366,1433555,1451023,2012
1441368,1433403,1434495,2012
