id,dam,sire,Year
5142999,5108521,5108550,1990
5143101,5078231,5092961,1990
5143102,5072762,NA,1990
5143104,5077562,NA,1990
5143105,5080160,5146093,1990
5143106,5108593,NA,1990
5143107,5078128,NA,1990
5143108,5097630,0,1990
5143111,5087813,5116139,1990
5143112,5078067,5143094,1990
5143114,5080118,5093047,1990
5143115,5078132,5121141,1990
5143116,5079273,5132278,1990
5143121,5072736,5143047,1990
5143122,5080174,5132343,1990
5143123,5097622,5108598,1990
5143124,5072750,5132344,1990
5143127,5093027,5132342,1990
5143128,5098375,5109260,1990
5143129,5097676,5108635,1990
5143131,5078096,5080159,1990
5143133,5072741,5072745,1990
5143134,5097915,NA,1990
5143135,5108623,5108634,1990
5143136,5080138,5132331,1990
5143138,5080329,5143092,1990
5143139,5108645,NA,1990
5143144,5093061,5143093,1990
5143147,5097040,5117226,1990
5143148,5054413,5098018,1990
5143150,5080168,5093045,1990
5143152,5109192,5143100,1990
5143153,5054411,5116133,1990
5143155,5078121,5080158,1990
5143160,5072938,5143021,1990
5143161,5093036,5098017,1990
5143163,5072714,5117188,1990
5143164,5093060,0,1990
5143165,4006751,5072749,1990
5143167,5080131,5117168,1990
5143168,5078165,5121172,1990
5143174,5080163,5097432,1990
5143177,5092867,5184901,1990
5143178,5097439,5108529,1990
5143179,5072594,5117177,1990
5143181,5109150,5109478,1990
5143187,5080312,5092815,1990
5143188,5077957,5092871,1990
5143189,5092939,5098454,1990
5143192,5097436,NA,1990
5143193,5098401,5098443,1990
5143194,5093201,5143095,1990
5143195,5143096,5183075,1990
5143196,5072561,NA,1990
5143197,5072539,5127545,1990
5143198,5080175,NA,1990
5143199,5078141,5121102,1990
5143200,5072540,5080141,1990
5143206,5072563,5080228,1990
5143208,5097552,NA,1990
5143217,5077971,5093166,1990
5143220,5092901,NA,1990
5143221,5087848,5121249,1990
5143222,5080179,5121248,1990
5143223,5092982,5143090,1990
5143224,5087866,5109636,1990
5143228,5072548,5143097,1990
5143230,5097440,5097447,1990
5143232,5098416,5098470,1990
5143233,5054611,5097908,1990
5143236,5097541,5132281,1990
5143237,5072690,5146110,1990
5143242,5092129,5108951,1990
5143247,5098433,5143089,1990
5143249,5054682,5078500,1990
5143252,5097611,5143039,1990
5143253,5078193,5143088,1990
5143254,5078266,5222708,1990
5143258,5080248,5093172,1990
5143259,5080349,5109635,1990
5143263,5097450,0,1990
5143267,5072872,5121175,1990
5143273,5098487,5109390,1990
5143275,5077998,5143086,1990
5143277,5092930,5143087,1990
5143279,5109429,NA,1990
5143282,5108514,0,1990
5143289,5072665,NA,1990
5143294,5080385,NA,1990
5143296,5072669,5093180,1990
5143297,5072644,5078186,1990
5143299,5087820,5121103,1990
5143301,5054767,5109076,1990
5143302,5080310,5132287,1990
5143305,5054730,5092334,1990
5143306,5078204,5093154,1990
5143307,5078274,5078279,1990
5143311,5072944,NA,1990
5143312,5080316,5142823,1990
5143314,5117179,5146064,1990
5143317,5080323,5121181,1990
5143319,5072696,5146134,1990
5143324,5097491,5144476,1990
5143326,5078210,5093176,1990
5143328,5093163,5108517,1990
5143329,5092882,5121104,1990
5143330,5072597,5080315,1990
5143336,5092915,5108543,1990
5143339,5078170,5109369,1990
5143342,5097537,5108531,1990
5143343,5097603,5098425,1990
5143344,5098427,5143099,1990
5143346,5092655,5109612,1990
5143347,5072037,5121140,1990
5143348,5132297,5148062,1990
5143351,5116072,5217759,1990
5143353,5072493,0,1990
5143354,5108851,5143031,1990
5143355,5097600,5098259,1990
5143356,4000773,5097681,1990
5143357,5077608,NA,1990
5143360,5072495,5079180,1990
5143361,5184986,0,1990
5143363,5097634,0,1990
5143370,5109444,NA,1990
5143372,5079287,5093256,1990
5143373,5079179,5093272,1990
5143374,5077594,5079259,1990
5143375,5072780,5077603,1990
5143376,5093266,5144486,1990
5143377,5108858,5144487,1990
5143378,5093267,NA,1990
5143381,5097715,5142814,1990
5143384,5079155,5143064,1990
5143387,5072844,NA,1990
5143388,5077600,5142813,1990
5143389,9999903,NA,1990
5143393,5072766,5142810,1990
5143395,5072786,5117240,1990
5143396,5077589,5079045,1990
5143397,5098298,5108821,1990
5143400,5092108,5132270,1990
5143403,5098381,5098884,1990
5143405,5109590,5127507,1990
5143408,5054406,NA,1990
5143414,5077533,0,1990
5143418,5108927,NA,1990
5143421,5097728,NA,1990
5143422,5092633,5098973,1990
5143423,5072819,5132307,1990
5143425,5079147,0,1990
5143426,5079069,5079071,1990
5143428,5079104,NA,1990
5143429,5072823,5077550,1990
5143430,5072837,5132306,1990
5143431,5078402,5116078,1990
5143435,5079151,NA,1990
5143439,5108917,NA,1990
5143442,5108916,0,1990
5143444,5097199,0,1990
5143445,5097718,5108912,1990
5143447,5098972,5108924,1990
5143456,5098960,5108876,1990
5143459,5097727,NA,1990
5143460,5097726,0,1990
5143461,5108871,0,1990
5143464,5098981,0,1990
5143465,5072390,NA,1990
5143469,5078440,5184990,1990
5143470,5097732,NA,1990
5143476,5098974,NA,1990
5143480,5079067,0,1990
5143483,5097691,NA,1990
5143485,5097648,5097750,1990
5143486,5110372,0,1990
5143488,5097339,5117217,1990
5143491,5077555,5097755,1990
5143495,5079127,NA,1990
5143497,5078384,5116079,1990
5143500,5108878,0,1990
5143501,5072984,5077684,1988
5143511,5078476,5121083,1988
5143513,5072909,5109630,1988
5143517,5080327,5093088,1988
5143519,5080081,5121125,1988
5143520,5072293,5216988,1988
5143526,5077752,5121132,1988
5143527,5078394,5109050,1988
5143533,5079340,5132258,1988
5143534,5092145,5132292,1988
5143535,5077730,5109584,1988
5143538,5080322,5132298,1988
5143545,5072323,5121134,1988
5143551,5078117,5080154,1988
5143555,5080366,5092337,1988
5143558,5078056,5078060,1988
5143562,5054608,5121241,1988
5143573,5097522,5143085,1988
5143576,4001546,5078219,1988
5143578,5080160,5146093,1988
5143580,5092972,5097660,1988
5143585,5078231,5092961,1988
5143590,5080131,5117168,1988
5143596,5078418,5097917,1988
5143598,5080124,0,1988
5143604,5093247,5132280,1988
5143609,5080351,5127523,1988
5143611,5080362,5109082,1988
5143613,5072256,5121061,1988
5143615,5054692,5132293,1988
5143616,5072926,5093448,1988
5143619,5072999,5097987,1988
5143620,5078443,5078471,1988
5143621,5054218,NA,1988
5143622,5078118,5116090,1988
5143624,5087862,5109083,1988
5143625,5092304,NA,1988
5143629,5072600,5117175,1988
5143631,5072584,5072723,1988
5143634,5183075,NA,1988
5143642,5072540,5080141,1988
5143644,5078141,5121102,1988
5143647,5054682,5078500,1988
5143648,5078137,5092877,1988
5143649,5080312,5092868,1988
5143653,5092108,5132270,1988
5143654,5072894,NA,1988
5143657,5077589,5079045,1988
5143659,5072786,5117240,1988
5143660,5072493,NA,1988
5143666,5072488,NA,1988
5143677,5079166,5132269,1988
5143678,9999903,NA,1988
5143680,5072499,NA,1988
5143688,5077608,5077611,1988
5143691,5079179,5093272,1988
5143693,5072844,5116075,1988
5143695,5077614,5117246,1988
5143715,5079122,5097642,1988
5143717,5078384,5116079,1988
5143739,5077869,5132308,1988
5143743,5072846,5117216,1988
5143744,5092270,NA,1988
5143759,5072837,5132306,1988
5143760,5079104,NA,1988
5143761,5072823,5077550,1988
5143762,5079069,NA,1988
5143766,5072819,5132307,1988
5143773,5078440,5184990,1988
5143788,5108927,NA,1988
5143791,5072954,5117214,1988
5143798,5092751,5127344,1988
5143799,5054573,5156271,1988
5143804,5072596,5117180,1988
5143809,5072590,5108963,1988
5143811,5078210,5093176,1988
5143818,5078568,5121148,1988
5143820,5092272,NA,1988
5143825,5078266,5222708,1988
5143826,5080323,5121181,1988
5143830,5092934,5092967,1988
5143833,5079294,NA,1988
5143836,5080310,5132287,1988
5143838,5054767,5109076,1988
5143840,5054730,5092334,1988
5143841,5092927,NA,1988
5143850,5072644,5078186,1988
5143851,5080248,5093172,1988
5143852,5077995,5078193,1988
5143854,5109635,5116123,1988
5143855,5072872,5121175,1988
5143859,5080277,5080300,1988
5143864,5072603,5132282,1988
5143865,5072553,5132283,1988
5143882,5078444,5121123,1988
5143884,4005402,5121165,1988
5143891,5054409,NA,1988
5143895,5092150,5116112,1988
5143896,5072063,5116105,1988
5143901,5078182,5121105,1988
5143902,5092867,5184901,1988
5143903,5078165,5121172,1988
5143904,5072539,5077962,1988
5143906,5080284,5092902,1988
5143911,5054401,5097907,1988
5143914,5072594,5117177,1988
5143921,5080179,5121248,1988
5143925,5054611,5097908,1988
5143928,5092298,5109226,1988
5143934,5072563,5080228,1988
5143938,5092127,NA,1988
5143939,5078272,5121147,1988
5143940,5072548,5143097,1988
5143949,5087820,5121103,1988
5143952,5080385,5109628,1988
5143960,5072689,5117189,1988
5143961,5078413,5098030,1988
5143963,5078082,5078115,1988
5143964,5072935,NA,1988
5143965,5078096,5080159,1988
5143966,5072741,5072745,1988
5143974,5054412,5116132,1988
5143976,5054411,5116133,1988
5143981,5072718,5132277,1988
5143982,5097040,5117226,1988
5143989,5078132,5121141,1988
5143994,4006751,5072749,1988
5143996,5072714,5117188,1988
5144001,5093419,5117185,1988
5144002,5092743,5143068,1988
5144003,4003113,5078576,1988
5144004,5079307,5121097,1988
5144007,5079038,5092703,1988
5144009,5092749,NA,1988
5144011,5072435,5121151,1988
5144012,5117242,5216906,1988
5144016,5079308,5079324,1988
5144017,5054598,5097888,1988
5144020,5054697,5109066,1988
5144021,5072450,5117232,1988
5144023,5072800,5121082,1988
5144024,5072010,5121099,1988
5144026,5072464,5121100,1988
5144027,5054566,5097963,1988
5144029,5078454,5097043,1988
5144034,5092316,5109229,1988
5144036,5072316,5078315,1988
5144037,5079273,5132278,1988
5144040,5079194,5079256,1988
5144042,5092570,5109608,1988
5144048,5093337,NA,1988
5144051,5092106,5109043,1988
5144055,5077815,5077845,1988
5144056,5079429,5092684,1988
5144057,5077825,5078343,1988
5144062,5072107,5097918,1988
5144069,5072123,5080035,1988
5144070,5092286,5121124,1988
5144072,5079361,5079380,1988
5144073,5079423,5097143,1988
5144076,5072067,5072120,1988
5144077,5078468,5092306,1988
5144078,5072145,5116088,1988
5144080,5072259,5072521,1988
5144085,5092148,5092727,1988
5144088,5054414,5183089,1988
5144090,5079345,5092668,1988
5144093,5072977,5097011,1988
5144094,5092302,5109586,1988
5144102,5077763,5121167,1988
5144106,5092254,5097982,1988
5144108,5092820,NA,1988
5144112,5077776,5146083,1988
5144113,5077682,5079425,1988
5144114,5072879,5109044,1988
5144118,5097219,5132255,1988
5144119,5054630,5098015,1988
5144121,5078429,6841247,1988
5144122,2875968,5054220,1988
5144124,5087864,5109048,1988
5144127,5078496,5092307,1988
5144129,5077713,5077842,1988
5144130,5092824,5132294,1988
5144132,5078390,NA,1988
5144134,5072995,5109616,1988
5144135,5080046,0,1988
5144136,5092673,5217722,1988
5144137,5092642,NA,1988
5144138,5092681,5092682,1988
5144141,5054428,5116081,1988
5144142,5078248,5121093,1988
5144148,5054720,5097014,1988
5144149,5092320,5092699,1988
5144150,5054214,5092321,1988
5144157,5072190,5132265,1988
5144158,5054606,5072958,1988
5144161,5078294,5093196,1988
5144162,5080013,5132264,1988
5144163,5093109,5132263,1988
5144164,5072222,5080015,1988
5144165,5077742,5093092,1988
5144166,5054534,5109225,1988
5144171,5054753,5072961,1988
5144173,5093499,5117204,1988
5144175,5078314,5216958,1988
5144177,5078299,5121094,1988
5144178,5054537,5121126,1988
5144179,5079073,5080031,1988
5144183,5078483,5092103,1988
5144187,5072187,5092125,1988
5144189,5072194,5132262,1988
5144195,5054420,5098034,1988
5144197,5072989,NA,1988
5144199,5093077,5132260,1988
5144200,5072271,5080005,1988
5144201,5079461,5092615,1988
5144204,5072052,5116064,1988
5144206,5072037,5121140,1988
5144207,5132297,5148062,1988
5144209,5078469,5093461,1988
5144211,5079471,5121186,1988
5144212,5092655,5109612,1988
5144217,5054223,5097028,1988
5144222,5072019,5117187,1988
5144223,5054125,5092317,1988
5144226,5072027,5079472,1988
5144229,5072006,5072041,1988
5144230,5092193,5109601,1988
5144232,5072055,5116125,1988
5144234,5079454,5079462,1988
5144241,5077929,5079247,1988
5144246,5072934,5093500,1988
5144249,5054603,5093464,1988
5144250,5054643,5121136,1988
5144253,5072160,5072181,1988
5144254,5080181,5146079,1988
5144256,5079437,5121091,1988
5144259,5072074,5121145,1988
5144262,5078464,5109622,1988
5144271,5072184,5117203,1988
5144273,5072199,5121086,1988
5144276,5087809,5121116,1988
5144277,5072211,5116138,1988
5144280,5072180,5072188,1988
5144288,5078449,5121088,1988
5144297,5092257,5132259,1988
5144299,5072531,5142821,1988
5144301,5087850,5117164,1988
5144302,5097892,5121200,1988
5144303,5072413,5092299,1988
5144304,5072392,5116053,1988
5144305,5109556,5109597,1988
5144306,5072900,5097891,1988
5144307,5093451,6834680,1988
5144308,5116031,5116114,1988
5144309,5108967,5108968,1988
5144310,5072887,6840922,1988
5144311,5093362,5093455,1988
5144312,5108974,5108975,1988
5144313,5072467,5079482,1988
5144314,5077633,5079241,1988
5144315,5077654,5092737,1988
5144316,5072418,5117151,1988
5144317,5097080,5097922,1988
5144318,5097799,5127325,1988
5144319,5097895,5116030,1988
5144320,5097948,5116041,1988
5144321,5097802,5109017,1988
5144322,4004538,5093383,1988
5144323,5072888,5097860,1988
5144324,5079183,5079217,1988
5144325,5108959,5108969,1988
5144326,4003779,5116046,1988
5144327,5077656,5077660,1988
5144328,5087870,5109023,1988
5144329,5079255,5132252,1988
5144330,5093486,5097831,1988
5144331,5097838,5121055,1988
5144332,5093381,5093481,1988
5144333,5093439,5109581,1988
5144334,5109558,5109559,1988
5144335,5097942,5121052,1988
5144336,5109564,5187991,1988
5144337,5109012,5148004,1988
5144338,5092195,5093489,1988
5144339,5121059,5121060,1988
5144340,5072407,5116060,1988
5144341,5078579,5093388,1988
5144342,5121194,5132254,1988
5144343,5121073,5121075,1988
5144344,5054545,5109099,1988
5144345,5072492,5079193,1988
5144346,5079237,5093425,1988
5144347,5054686,6846107,1988
5144348,5097845,5097943,1988
5144349,5078375,5116061,1988
5144350,5093420,5097846,1988
5144351,5097847,6845732,1988
5144352,5121058,5121074,1988
5144353,5097944,5127333,1988
5144354,5054646,5116036,1988
5144355,5109011,5109015,1988
5144356,5148002,6845711,1988
5144357,5093409,5148005,1988
5144358,5222549,6846130,1988
5144359,5054640,5108990,1988
5144360,4001494,5097946,1988
5144361,5097821,6846140,1988
5144362,5093490,6834666,1988
5144363,5078433,5127326,1988
5144364,5077896,5132253,1988
5144365,5127328,5127332,1988
5144366,5109560,6845664,1988
5144367,5054597,5093412,1988
5144368,5109087,5155946,1988
5144369,5092343,6845720,1988
5144370,5097995,6846135,1988
5144371,5097962,6845704,1988
5144372,5109579,6845705,1988
5144376,5079265,5143078,1988
5144382,5054555,5098033,1988
5144385,5078399,5109072,1988
5144386,5054652,5097027,1988
5144388,5078356,5146059,1988
5144390,5092294,5109073,1988
5144392,5079177,5092264,1988
5144394,5092107,5109053,1988
5144403,5092138,5202951,1988
5144407,5072237,5087805,1988
5144409,5080364,5116117,1988
5144410,5092116,5109631,1988
5144415,5072202,5132272,1988
5144422,5092679,NA,1988
5144424,5080064,5132276,1988
5144427,5072234,0,1988
5144433,5078494,5116106,1988
5144443,5078040,5132289,1988
5144445,5072507,5072520,1988
5144448,5072998,5109059,1988
5144449,5087823,5132290,1988
5144458,5054654,NA,1988
5144461,5079187,5080188,1988
5144462,5109590,NA,1988
5144464,5093188,5093294,1988
5144466,5097805,5097921,1988
5144501,5109236,NA,1990
5144502,5079083,NA,1990
5144503,5072994,0,1990
5144504,5078385,5117220,1990
5144505,5093552,0,1990
5144507,5077549,5079146,1990
5144510,5080355,NA,1990
5144511,5097745,5109209,1990
5144512,5098966,NA,1990
5144514,5079122,5097642,1990
5144515,5079110,5079130,1990
5144516,5077514,0,1990
5144518,5077552,0,1990
5144520,5072716,5146145,1990
5144521,5092275,NA,1990
5144522,5097757,5108850,1990
5144537,5092550,5121153,1990
5144541,5077879,5121188,1990
5144545,5092107,5109053,1990
5144548,5092294,5109073,1990
5144549,5078356,5146059,1990
5144551,5093335,5143034,1990
5144555,5054555,5098033,1990
5144557,5077866,5202954,1990
5144558,5054654,0,1990
5144559,5079265,5143078,1990
5144561,5078351,5127340,1990
5144563,5098848,5098875,1990
5144569,5098366,5098378,1990
5144573,5079194,5079256,1990
5144575,4009797,5109544,1990
5144576,5054573,5156271,1990
5144579,5092751,5127344,1990
5144581,5077900,5092796,1990
5144582,5093419,5117185,1990
5144583,5093440,5109067,1990
5144585,5079307,5121097,1990
5144586,5097256,5097261,1990
5144588,4003113,5078576,1990
5144589,5077886,5116126,1990
5144592,5079038,5092703,1990
5144593,5121120,5127343,1990
5144597,5072435,5121151,1990
5144599,5054598,5097888,1990
5144600,5092747,5121209,1990
5144601,5098340,0,1990
5144602,5097200,5142803,1990
5144605,5072474,5121081,1990
5144607,5072010,5121099,1990
5144608,5054697,5109066,1990
5144611,5072464,5121100,1990
5144612,5109579,6845705,1990
5144613,5097995,6846135,1990
5144614,5092343,6845720,1990
5144615,5109560,6845664,1990
5144616,5127328,5127332,1990
5144617,5078433,5127326,1990
5144618,5097058,5097062,1990
5144619,5077896,5132253,1990
5144620,5109230,5142850,1990
5144621,5093490,6834666,1990
5144622,4001494,5097946,1990
5144623,5222549,6846130,1990
5144624,5093409,5148005,1990
5144625,5054646,5116036,1990
5144626,5097847,6845732,1990
5144627,5093420,5097846,1990
5144628,5121058,5121074,1990
5144629,5093406,5093493,1990
5144630,5054686,6846107,1990
5144631,5097944,5127333,1990
5144632,5079237,NA,1990
5144633,5072492,5079193,1990
5144634,5109011,5109015,1990
5144635,5121073,5121075,1990
5144636,5092553,5097083,1990
5144638,5078579,5093388,1990
5144641,5121108,5132304,1990
5144642,5072407,5116060,1990
5144643,5092195,5093489,1990
5144644,5109012,5148004,1990
5144645,5121080,5127337,1990
5144646,5093385,5093428,1990
5144647,4007607,5097951,1990
5144648,5097942,5121052,1990
5144649,5097085,5109510,1990
5144650,5109558,5109559,1990
5144651,5093439,5109581,1990
5144652,5097836,5187972,1990
5144653,5077656,5077660,1990
5144654,5092135,5109008,1990
5144655,5098303,5121207,1990
5144656,5093373,5216905,1990
5144657,5087870,5109023,1990
5144658,4003779,5116046,1990
5144659,5110477,5121215,1990
5144660,5116027,5117155,1990
5144661,5072449,5222542,1990
5144662,5098364,5109287,1990
5144663,5097065,5109289,1990
5144664,5097780,5109513,1990
5144665,5097157,5110493,1990
5144666,5097937,5109587,1990
5144667,5098139,5142807,1990
5144668,5079183,5079217,1990
5144669,5108959,5108969,1990
5144670,5079049,5117154,1990
5144671,5079204,5121072,1990
5144672,5117167,5121156,1990
5144673,5077863,5093236,1990
5144674,5097805,5097921,1990
5144675,5072395,5109572,1990
5144676,5097895,5116030,1990
5144677,5072418,5117151,1990
5144678,5108974,NA,1990
5144679,5072467,5079482,1990
5144680,5092773,5121184,1990
5144681,5093362,5093455,1990
5144682,5117192,5217755,1990
5144683,5116127,6845735,1990
5144684,5092126,5092133,1990
5144685,5054634,5093435,1990
5144686,5109227,5109589,1990
5144687,5054147,5072898,1990
5144688,5093451,6834680,1990
5144689,5072900,5097891,1990
5144690,5109096,5143002,1990
5144691,5097892,5121200,1990
5144692,5072392,5116053,1990
5144693,5072413,5092299,1990
5144694,5097947,5109016,1990
5144695,5109242,NA,1990
5144698,5072992,NA,1990
5144701,5093146,NA,1990
5144704,5092679,0,1990
5144705,5092138,5202951,1990
5144706,5092116,NA,1990
5144709,5078011,NA,1990
5144711,5092656,NA,1990
5144730,5098707,5109913,1990
5144735,5087821,5132329,1990
5144749,5072989,NA,1990
5144750,5092288,5121113,1990
5144751,5092257,5132259,1990
5144754,5072316,5078315,1990
5144756,5097240,5097377,1990
5144758,5072187,5092125,1990
5144759,5072194,5132262,1990
5144762,5097224,5098743,1990
5144764,5054537,5121126,1990
5144770,5098695,5143074,1990
5144773,5079073,5080031,1990
5144775,5108740,5142949,1990
5144777,5093116,5098694,1990
5144778,5078299,5121094,1990
5144780,5078314,5216958,1990
5144781,5078294,5093196,1990
5144782,5093109,5132263,1990
5144783,5080027,5098094,1990
5144784,5080049,5143065,1990
5144786,5072211,5116138,1990
5144791,5087809,5121116,1990
5144793,5078250,5097034,1990
5144794,5072184,5117203,1990
5144795,5078423,5092325,1990
5144796,5072199,5121086,1990
5144804,5072190,5132265,1990
5144806,5054606,5072958,1990
5144808,5098765,5142943,1990
5144819,5092714,5098168,1990
5144821,5098670,5108707,1990
5144822,5097452,5098155,1990
5144824,5097130,5098667,1990
5144825,5092673,5217722,1990
5144826,5097383,5098189,1990
5144827,5078246,5097774,1990
5144828,5080181,5146079,1990
5144829,5093120,5097387,1990
5144830,5108780,5132322,1990
5144832,5132321,5144497,1990
5144833,5072074,5121145,1990
5144834,4003115,0,1990
5144838,5054720,5097014,1990
5144839,5092320,5092699,1990
5144840,5144496,5144500,1990
5144841,5080074,5127349,1990
5144843,5080046,5142948,1990
5144844,5078248,5121093,1990
5144847,5092642,0,1990
5144848,5079461,5092615,1990
5144849,5077950,5079436,1990
5144852,5097763,5108777,1990
5144853,5080333,5143069,1990
5144854,5080146,0,1990
5144857,5097762,5142827,1990
5144862,5078481,5080370,1990
5144863,5072986,5143070,1990
5144864,5093105,5144483,1990
5144865,5080081,5121125,1990
5144868,5072305,5121084,1990
5144869,5072293,5216988,1990
5144872,5054444,5097039,1990
5144874,5098070,5098567,1990
5144877,5078118,5116090,1990
5144878,5093323,5097246,1990
5144879,5109649,5142828,1990
5144880,5098540,5142818,1990
5144881,5098539,0,1990
5144882,5054692,5132293,1990
5144883,5072256,5121061,1990
5144886,5080362,5109082,1990
5144887,5072201,5116089,1990
5144889,5072926,5093448,1990
5144893,5078443,5078471,1990
5144897,5097145,5143076,1990
5144899,5093247,5132280,1990
5144909,5092145,5132292,1990
5144910,5097242,5097768,1990
5144911,5098536,5108743,1990
5144912,5080322,5132298,1990
5144913,5079340,5132258,1990
5144919,5093317,5097134,1990
5144920,5079333,5127524,1990
5144923,5054232,5108742,1990
5144929,5078394,5109050,1990
5144930,5077752,5121132,1990
5144931,5054414,5183089,1990
5144938,5092148,5092727,1990
5144941,5092668,NA,1990
5144942,5079423,5097143,1990
5144943,5072123,5080035,1990
5144944,5072259,5072521,1990
5144945,5072067,5072120,1990
5144948,5092286,5121124,1990
5144949,5092716,5098659,1990
5144952,5108702,0,1990
5144953,5079389,5143080,1990
5144954,5092252,5097982,1990
5144955,5108700,5202974,1990
5144956,5097232,5108704,1990
5144957,5098771,5108684,1990
5144959,5098612,5142802,1990
5144961,5092819,5132334,1990
5144962,5092508,5142801,1990
5144963,5098221,5108722,1990
5144964,5054723,5109046,1990
5144966,5143079,5184907,1990
5144967,5077763,5121167,1990
5144969,5072852,5121226,1990
5144970,5092302,5109586,1990
5144972,5078496,5092307,1990
5144975,5097221,5143008,1990
5144976,5098790,5142804,1990
5144980,5087864,5109048,1990
5144982,5072116,5121066,1990
5144983,5080234,5092510,1990
5144985,5079341,5092805,1990
5144986,5077713,5077842,1990
5144987,5072879,5109044,1990
5144988,5079492,5108692,1990
5144990,5054221,5132296,1990
5144991,5077776,5146083,1990
5144992,5077682,5079425,1990
5144995,5108666,5109760,1990
5144996,5078444,5121123,1990
5144999,5097222,5108668,1990
5145004,5108651,5142946,1990
5145005,5108686,5143091,1990
5145006,5092651,5143004,1990
5145010,5072928,5098005,1991
5145011,5098107,NA,1991
5145013,5092150,5116112,1990
5145014,5092631,5097412,1990
5145015,5108658,5108659,1990
5145016,5079447,5098102,1990
5145024,5092106,5109043,1990
5145026,5072065,5097378,1990
5145027,5079429,5092684,1990
5145028,5072166,5143073,1990
5145031,5072052,5116064,1990
5145034,5054547,5097966,1990
5145035,5097193,5098058,1990
5145036,5054223,5097028,1990
5145040,5072859,5078426,1990
5145043,5092300,5142945,1990
5145045,5054602,5054660,1990
5145047,5072055,5116125,1990
5145048,5097182,5143011,1990
5145049,5072027,5079472,1990
5145051,5077948,5117184,1990
5145057,5079339,5092704,1990
5145058,5097185,5098063,1990
5145059,5079456,5093298,1990
5145062,5098038,5142820,1990
5145063,5092316,5109229,1990
5145097,5108774,5108775,1991
5145103,5072877,NA,1991
5145104,5072248,5145075,1991
5145107,5097399,5109953,1991
5145122,5079490,5093122,1991
5145125,5092682,5109759,1991
5145126,5097347,5132325,1991
5145127,5127350,5216957,1991
5145132,5078286,5079475,1991
5145134,5072979,5121112,1991
5145136,5078237,5080114,1991
5145139,5092109,5109619,1991
5145147,5054669,NA,1991
5145150,5078422,5092324,1991
5145156,5092144,5109615,1991
5145165,5054533,5093467,1991
5145167,5132323,NA,1991
5145168,5072206,5121085,1991
5145169,5054753,5072961,1991
5145174,5078327,5097978,1991
5145175,5092644,5093077,1991
5145176,5097320,5143062,1991
5145178,5092667,5127504,1991
5145180,5078332,5079499,1991
5145184,5092675,5121095,1991
5145185,5072196,NA,1991
5145186,5079210,5080033,1991
5145187,4003125,5098098,1991
5145188,5080013,5132264,1991
5145189,5072332,5078291,1991
5145191,5072264,5092665,1991
5145194,5098190,5098229,1991
5145196,5080387,5109060,1991
5145201,5078483,5092103,1991
5145202,5098233,NA,1991
5145212,5072197,5117210,1991
5145213,5080324,5092640,1991
5145214,5072288,5121114,1991
5145215,5072501,5080025,1991
5145216,5077825,5078343,1991
5145217,5072062,5116432,1991
5145220,5092711,5127347,1991
5145221,5098819,5108719,1991
5145222,5077813,5092669,1991
5145226,5109491,5109781,1991
5145228,5092503,5132340,1991
5145230,5098615,5142939,1991
5145231,5092121,5092606,1991
5145235,5077710,5079332,1991
5145236,5093246,5132317,1991
5145241,5092255,5093243,1991
5145243,5092253,5132295,1991
5145244,5079013,5109621,1991
5145249,5072282,5116091,1991
5145253,5108751,5108754,1991
5145254,5072279,5072303,1991
5145255,5092598,5108943,1991
5145256,5090340,5098577,1991
5145257,5077709,5127505,1991
5145258,5097306,5097307,1991
5145260,5098587,5108746,1991
5145263,5079362,5080286,1991
5145264,5092515,5132318,1991
5145269,5072141,5145079,1991
5145270,5092820,5098533,1991
5145271,5093499,5121135,1991
5145272,5097129,5098618,1991
5145275,5079399,5108654,1991
5145276,5098231,5098632,1991
5145277,5108655,5109121,1991
5145279,5108731,NA,1991
5145282,5072063,5116105,1991
5145286,5072082,NA,1991
5145288,5078456,5092319,1991
5145289,5098787,5108672,1991
5145290,5108691,5144479,1991
5145291,5072066,NA,1991
5145295,5079388,5079404,1991
5145297,5054650,NA,1991
5145298,5077917,5121065,1991
5145299,5054126,5098026,1991
5145302,5054718,5145074,1991
5145303,5072067,5072120,1991
5145306,5098575,NA,1991
5145307,5108680,5116430,1991
5145310,5092723,5143010,1991
5145311,5121063,5216914,1991
5145315,5078458,5097983,1991
5145317,5080371,5092308,1991
5145318,5092607,5127525,1991
5145319,5072118,5117197,1991
5145327,5092814,5097144,1991
5145328,5072143,5077801,1991
5145331,5092724,5144482,1991
5145339,5072080,5156260,1991
5145341,5097219,5109779,1991
5145342,5072071,5072109,1991
5145349,NA,NA,1991
5145353,5079390,5079393,1991
5145354,5079400,5121228,1991
5145355,5077812,5078428,1991
5145357,5097194,5097213,1991
5145358,5054630,5098015,1991
5145361,5097933,5109004,1991
5145362,5097845,5097943,1991
5145363,5072247,5117160,1991
5145364,5054579,5092797,1991
5145366,5148002,6845711,1991
5145367,5109036,5148003,1991
5145368,5097878,5132319,1991
5145369,5054545,5142831,1991
5145370,5072374,5109593,1991
5145373,5072744,5117172,1991
5145375,5072680,5072748,1991
5145376,5072722,5121232,1991
5145384,5078120,5121206,1991
5145387,5072772,5092314,1991
5145392,5093050,5127537,1991
5145398,5078064,5127536,1991
5145400,5072738,5116101,1991
5145403,5072539,5077962,1991
5145405,5097467,5143018,1991
